2025-04-01 10:18 | DEBUG | acordao.py:__init__:25 | Inicializando Acordao...
2025-04-01 10:19 | SUCCESS | document.py:clean_text:139 | Texto limpo com sucesso
2025-04-01 10:19 | DEBUG | document.py:_redact_personal_data:108 | Redigindo dados pessoais do texto: Ângelo José Lobato Rodrigues – CPF: 352.316.702-78 Representante
2025-04-01 10:19 | DEBUG | acordao.py:_extract_data:120 | Extracted Acordao...) 46.888
2025-04-01 10:19 | SUCCESS | acordao.py:_extract_data:124 | Acordaos extraídos com sucesso: 46.888
2025-04-01 10:19 | WARNING | document.py:_cache_entry:445 | Arquivo /home/joaompessoa/diario_oficial_tcmpa/diarios/2025/04/acordao/1921_acordao_46888.json ja existe!
2025-04-01 10:19 | WARNING | document.py:_tokenize_and_store:547 | Documento com categoria 'acordao' e de '46.888' ja  Tokenizado
2025-04-01 10:19 | SUCCESS | acordao.py:_extract_data:130 | acordao:46.888 do dia 1/4/2025 tokenizado com sucesso 
2025-04-01 10:19 | INFO | document.py:_get_keys:151 | Extraindo chaves do texto
2025-04-01 10:19 | SUCCESS | document.py:_get_keys:153 | Chaves encontradas: ['Município', '', 'Gestora', '', 'Exercício', '', 'Ordenador', '', 'CPF', '', 'Legal', '', 'Interessada', '', 'CPF', '', 'Assunto', '', 'A', '', 'EMENTA', '', 'DECISÃO', '']
2025-04-01 10:19 | DEBUG | document.py:_get_keys:163 | Chaves filtradas: ['Município', 'Gestora', 'Exercício', 'Ordenador', 'Legal', 'Interessada', 'Assunto', 'EMENTA', 'DECISÃO']
2025-04-01 10:19 | DEBUG | document.py:_extract_key_content:185 | Match found for Município
2025-04-01 10:19 | INFO | document.py:clean_text:118 | Iniciando limpeza do texto
2025-04-01 10:19 | DEBUG | document.py:_is_there_personal_data:96 | Identificando dados pessoais no texto: Belém
2025-04-01 10:19 | SUCCESS | document.py:clean_text:139 | Texto limpo com sucesso
2025-04-01 10:19 | DEBUG | document.py:_extract_key_content:185 | Match found for Gestora
2025-04-01 10:19 | INFO | document.py:clean_text:118 | Iniciando limpeza do texto
2025-04-01 10:19 | DEBUG | document.py:_is_there_personal_data:96 | Identificando dados pessoais no texto: Instituto de Previdência do Município – IPMB
2025-04-01 10:19 | SUCCESS | document.py:clean_text:139 | Texto limpo com sucesso
2025-04-01 10:19 | DEBUG | document.py:_extract_key_content:185 | Match found for Exercício
2025-04-01 10:19 | INFO | document.py:clean_text:118 | Iniciando limpeza do texto
2025-04-01 10:19 | DEBUG | document.py:_is_there_personal_data:96 | Identificando dados pessoais no texto: 2020
2025-04-01 10:19 | SUCCESS | document.py:clean_text:139 | Texto limpo com sucesso
2025-04-01 10:19 | DEBUG | document.py:_extract_key_content:185 | Match found for Ordenador
2025-04-01 10:19 | INFO | document.py:clean_text:118 | Iniciando limpeza do texto
2025-04-01 10:19 | DEBUG | document.py:_is_there_personal_data:96 | Identificando dados pessoais no texto: Luiz Guilherme Machado de Carvalho – CPF: 066.230.932-49 Representante
2025-04-01 10:19 | SUCCESS | document.py:clean_text:139 | Texto limpo com sucesso
2025-04-01 10:19 | DEBUG | document.py:_extract_key_content:185 | Match found for Legal
2025-04-01 10:19 | INFO | document.py:clean_text:118 | Iniciando limpeza do texto
2025-04-01 10:19 | DEBUG | document.py:_is_there_personal_data:96 | Identificando dados pessoais no texto: Não há
2025-04-01 10:19 | SUCCESS | document.py:clean_text:139 | Texto limpo com sucesso
2025-04-01 10:19 | DEBUG | document.py:_extract_key_content:185 | Match found for Interessada
2025-04-01 10:19 | INFO | document.py:clean_text:118 | Iniciando limpeza do texto
2025-04-01 10:19 | DEBUG | document.py:_is_there_personal_data:96 | Identificando dados pessoais no texto: Antonia de Nazare de Sousa Pereira – CPF: 222.369.962-68
2025-04-01 10:19 | SUCCESS | document.py:clean_text:139 | Texto limpo com sucesso
2025-04-01 10:19 | DEBUG | document.py:_extract_key_content:185 | Match found for Assunto
2025-04-01 10:19 | INFO | document.py:clean_text:118 | Iniciando limpeza do texto
2025-04-01 10:19 | DEBUG | document.py:_is_there_personal_data:96 | Identificando dados pessoais no texto: Aposentadoria Procurador MPCM-PA: Marcelo Fonseca Barros Relator Conselheiro Substituto José Alexandre Cunha Pessoa
2025-04-01 10:19 | SUCCESS | document.py:clean_text:139 | Texto limpo com sucesso
2025-04-01 10:19 | DEBUG | document.py:_extract_key_content:185 | Match found for EMENTA
2025-04-01 10:19 | INFO | document.py:clean_text:118 | Iniciando limpeza do texto
2025-04-01 10:19 | DEBUG | document.py:_is_there_personal_data:96 | Identificando dados pessoais no texto: PESSOAL. APOSENTADORIA. BELÉM. ART. 3º DA EMENDA CONSTITUCIONAL N. 47/2005. REQUISITOS CUMPRIDOS. PROVENTOS CORRETAMENTE FIXADOS. AUSÊNCIA DE ADEQUAÇÃO PREVIDENCIÁRIA À EMENDA CONSTITUCIONAL N. 103/2019. BENEFÍCIO FUNDAMENTADO NAS NORMAS CONSTITUCIONAIS E INFRACONSTITUCIONAIS ANTERIORES. REGISTRO ACORDAM os Membros integrantes da Câmara Especial de Julgamento do Tribunal de Contas dos Municípios do Estado do Pará, reunidos em sessão ordinária, por votação unânime, com fundamento no art. 75, inciso I do Regimento Interno (Ato n. 23/2020, com alterações do Ato n. 29/2024), conforme ata da sessão e nos termos do relatório e voto do Relator.
2025-04-01 10:19 | SUCCESS | document.py:clean_text:139 | Texto limpo com sucesso
2025-04-01 10:19 | DEBUG | document.py:_extract_key_content:185 | Match found for DECISÃO
2025-04-01 10:19 | INFO | document.py:clean_text:118 | Iniciando limpeza do texto
2025-04-01 10:19 | DEBUG | document.py:_is_there_personal_data:96 | Identificando dados pessoais no texto: Considerar legal e registrar a Portaria n. 0234 de 13/02/2020, do Instituto de Previdência dos Servidores Públicos do Município de Belém – IPMB, que concedeu aposentadoria voluntária por tempo de contribuição e idade à servidora Antonia de Nazare de Sousa Pereira, no cargo de Grupo de Nível Médio REF-A-P, integrante do quadro funcional da Câmara Municipal de Belém, com proventos integrais no valor mensal de R$ 5.852,60 (cinco mil oitocentos e cinquenta e dois reais e sessenta centavos), com fundamento no art. 3º da Emenda Constitucional n. 47/2005 c/c art. 97 da Lei Municipal n. 8.466/2005. Sessão Eletrônica da Câmara Especial do Tribunal de Contas dos Municípios do Estado do Pará, 17 a 21 de março de 2025. Download Anexo - Relatório e Voto do Relator
2025-04-01 10:19 | SUCCESS | document.py:clean_text:139 | Texto limpo com sucesso
2025-04-01 10:19 | DEBUG | document.py:_redact_personal_data:108 | Redigindo dados pessoais do texto: Luiz Guilherme Machado de Carvalho – CPF: 066.230.932-49 Representante
2025-04-01 10:19 | DEBUG | acordao.py:_extract_data:120 | Extracted Acordao...) 46.889
2025-04-01 10:19 | SUCCESS | acordao.py:_extract_data:124 | Acordaos extraídos com sucesso: 46.889
2025-04-01 10:19 | WARNING | document.py:_cache_entry:445 | Arquivo /home/joaompessoa/diario_oficial_tcmpa/diarios/2025/04/acordao/1921_acordao_46889.json ja existe!
2025-04-01 10:19 | WARNING | document.py:_tokenize_and_store:547 | Documento com categoria 'acordao' e de '46.889' ja  Tokenizado
2025-04-01 10:19 | SUCCESS | acordao.py:_extract_data:130 | acordao:46.889 do dia 1/4/2025 tokenizado com sucesso 
2025-04-01 10:19 | WARNING | acordao.py:_extract_data:77 | Sem processo para acordao
2025-04-01 10:19 | INFO | document.py:_get_keys:151 | Extraindo chaves do texto
2025-04-01 10:19 | SUCCESS | document.py:_get_keys:153 | Chaves encontradas: ['nº', '', 'Apensados', '', 'Natureza', '', 'Origem', '', 'Exercício', '', 'Município', '', 'Remetente', '', 'Interessado', '', '', 'Relator', '', 'EMENTA', '', 'DECISÃO', '']
2025-04-01 10:19 | DEBUG | document.py:_get_keys:163 | Chaves filtradas: ['Apensados', 'Natureza', 'Origem', 'Exercício', 'Município', 'Remetente', 'Interessado', 'Relator', 'EMENTA', 'DECISÃO']
2025-04-01 10:19 | DEBUG | document.py:_extract_key_content:185 | Match found for Apensados
2025-04-01 10:19 | INFO | document.py:clean_text:118 | Iniciando limpeza do texto
2025-04-01 10:19 | DEBUG | document.py:_is_there_personal_data:96 | Identificando dados pessoais no texto: 1.062387.2020.20036
2025-04-01 10:19 | SUCCESS | document.py:clean_text:139 | Texto limpo com sucesso
2025-04-01 10:19 | DEBUG | document.py:_extract_key_content:185 | Match found for Natureza
2025-04-01 10:19 | INFO | document.py:clean_text:118 | Iniciando limpeza do texto
2025-04-01 10:19 | DEBUG | document.py:_is_there_personal_data:96 | Identificando dados pessoais no texto: Aposentadoria
2025-04-01 10:19 | SUCCESS | document.py:clean_text:139 | Texto limpo com sucesso
2025-04-01 10:19 | DEBUG | document.py:_extract_key_content:185 | Match found for Origem
2025-04-01 10:19 | INFO | document.py:clean_text:118 | Iniciando limpeza do texto
2025-04-01 10:19 | DEBUG | document.py:_is_there_personal_data:96 | Identificando dados pessoais no texto: Instituto de Previdência do Município
2025-04-01 10:19 | SUCCESS | document.py:clean_text:139 | Texto limpo com sucesso
2025-04-01 10:19 | DEBUG | document.py:_extract_key_content:185 | Match found for Exercício
2025-04-01 10:19 | INFO | document.py:clean_text:118 | Iniciando limpeza do texto
2025-04-01 10:19 | DEBUG | document.py:_is_there_personal_data:96 | Identificando dados pessoais no texto: 2020
2025-04-01 10:19 | SUCCESS | document.py:clean_text:139 | Texto limpo com sucesso
2025-04-01 10:19 | DEBUG | document.py:_extract_key_content:185 | Match found for Município
2025-04-01 10:19 | INFO | document.py:clean_text:118 | Iniciando limpeza do texto
2025-04-01 10:19 | DEBUG | document.py:_is_there_personal_data:96 | Identificando dados pessoais no texto: Redenção
2025-04-01 10:19 | SUCCESS | document.py:clean_text:139 | Texto limpo com sucesso
2025-04-01 10:19 | DEBUG | document.py:_extract_key_content:185 | Match found for Remetente
2025-04-01 10:19 | INFO | document.py:clean_text:118 | Iniciando limpeza do texto
2025-04-01 10:19 | DEBUG | document.py:_is_there_personal_data:96 | Identificando dados pessoais no texto: Wellington Gonçalves da Silva - CPF n. 626.220.052-53
2025-04-01 10:19 | SUCCESS | document.py:clean_text:139 | Texto limpo com sucesso
2025-04-01 10:19 | DEBUG | document.py:_extract_key_content:185 | Match found for Interessado
2025-04-01 10:19 | INFO | document.py:clean_text:118 | Iniciando limpeza do texto
2025-04-01 10:19 | DEBUG | document.py:_is_there_personal_data:96 | Identificando dados pessoais no texto: Aldenor Fernandes Lima - CPF n. 096.508.223-72 Membro MPCTCM : Maria Inez K de Mendonça Gueiros
2025-04-01 10:19 | SUCCESS | document.py:clean_text:139 | Texto limpo com sucesso
2025-04-01 10:19 | DEBUG | document.py:_extract_key_content:185 | Match found for Relator
2025-04-01 10:19 | INFO | document.py:clean_text:118 | Iniciando limpeza do texto
2025-04-01 10:19 | DEBUG | document.py:_is_there_personal_data:96 | Identificando dados pessoais no texto: Conselheiro Substituto Sérgio Dantas
2025-04-01 10:19 | SUCCESS | document.py:clean_text:139 | Texto limpo com sucesso
2025-04-01 10:19 | DEBUG | document.py:_extract_key_content:185 | Match found for EMENTA
2025-04-01 10:19 | INFO | document.py:clean_text:118 | Iniciando limpeza do texto
2025-04-01 10:19 | DEBUG | document.py:_is_there_personal_data:96 | Identificando dados pessoais no texto: APOSENTADORIA POR TEMPO DE CONTRIBUIÇÃO. REGISTRO DO ATO. ACORDAM os Membros integrantes da Câmara Especial de Julgamento do Tribunal de Contas dos Municípios do Estado do Pará, reunidos em sessão ordinária, por votação unânime, com fundamento no art. 75, inciso I do Regimento Interno (Ato nº 23/2020, com a alteração do Ato nº 29/2024 - RITCM/PA), conforme ata da sessão e nos termos do relatório e voto do Relator.
2025-04-01 10:19 | SUCCESS | document.py:clean_text:139 | Texto limpo com sucesso
2025-04-01 10:19 | DEBUG | document.py:_extract_key_content:185 | Match found for DECISÃO
2025-04-01 10:19 | INFO | document.py:clean_text:118 | Iniciando limpeza do texto
2025-04-01 10:19 | DEBUG | document.py:_is_there_personal_data:96 | Identificando dados pessoais no texto: I. Considerar legal e registrar a Portaria n. 41/2020, de 05/06/2020, do Instituto de Previdência do Município de Redenção do Pará, que concedeu aposentadoria por tempo de contribuição ao Sr. Aldenor Fernandes Lima - CPF n. 096.508.22372, no cargo de Auxiliar de Secretaria, com proventos integrais no valor de R$ 3.657,56 (Três mil, seiscentos e cinquenta sete reais e cinquenta e seis centavos), com fundamento legal no artigo 6º da Emenda Constitucional n. 41/2003. 3ª Sessão Plenária Ordinária Virtual da Câmara Especial do Tribunal de Contas dos Municípios do Estado do Pará, de 17 a 21 de março de 2025. Download Anexo - Relatório e Voto do Relator
2025-04-01 10:19 | SUCCESS | document.py:clean_text:139 | Texto limpo com sucesso
2025-04-01 10:19 | DEBUG | document.py:_redact_personal_data:108 | Redigindo dados pessoais do texto: Aldenor Fernandes Lima - CPF n. 096.508.223-72 Membro MPCTCM : Maria Inez K de Mendonça Gueiros
2025-04-01 10:19 | DEBUG | acordao.py:_extract_data:120 | Extracted Acordao...) 46.901
2025-04-01 10:19 | SUCCESS | acordao.py:_extract_data:124 | Acordaos extraídos com sucesso: 46.901
2025-04-01 10:19 | WARNING | document.py:_cache_entry:445 | Arquivo /home/joaompessoa/diario_oficial_tcmpa/diarios/2025/04/acordao/1921_acordao_46901.json ja existe!
2025-04-01 10:19 | WARNING | document.py:_tokenize_and_store:547 | Documento com categoria 'acordao' e de '46.901' ja  Tokenizado
2025-04-01 10:19 | SUCCESS | acordao.py:_extract_data:130 | acordao:46.901 do dia 1/4/2025 tokenizado com sucesso 
2025-04-01 10:19 | WARNING | acordao.py:_extract_data:77 | Sem processo para acordao
2025-04-01 10:19 | INFO | document.py:_get_keys:151 | Extraindo chaves do texto
2025-04-01 10:19 | SUCCESS | document.py:_get_keys:153 | Chaves encontradas: ['nº', '', 'Apensado', '', 'Natureza', '', 'Origem', '', 'Exercício', '', 'Município', '', 'Remetente', '', 'Interessada', '', 'MPCTCM', '', 'Relator', '', 'EMENTA', '', 'DECISÃO', '', 'Endereço', '']
2025-04-01 10:19 | DEBUG | document.py:_get_keys:163 | Chaves filtradas: ['Apensado', 'Natureza', 'Origem', 'Exercício', 'Município', 'Remetente', 'Interessada', 'MPCTCM', 'Relator', 'EMENTA', 'DECISÃO']
2025-04-01 10:19 | DEBUG | document.py:_extract_key_content:185 | Match found for Apensado
2025-04-01 10:19 | INFO | document.py:clean_text:118 | Iniciando limpeza do texto
2025-04-01 10:19 | DEBUG | document.py:_is_there_personal_data:96 | Identificando dados pessoais no texto: 1.06238.2024.2.0049
2025-04-01 10:19 | SUCCESS | document.py:clean_text:139 | Texto limpo com sucesso
2025-04-01 10:19 | DEBUG | document.py:_extract_key_content:185 | Match found for Natureza
2025-04-01 10:19 | INFO | document.py:clean_text:118 | Iniciando limpeza do texto
2025-04-01 10:19 | DEBUG | document.py:_is_there_personal_data:96 | Identificando dados pessoais no texto: Aposentadoria
2025-04-01 10:19 | SUCCESS | document.py:clean_text:139 | Texto limpo com sucesso
2025-04-01 10:19 | DEBUG | document.py:_extract_key_content:185 | Match found for Origem
2025-04-01 10:19 | INFO | document.py:clean_text:118 | Iniciando limpeza do texto
2025-04-01 10:19 | DEBUG | document.py:_is_there_personal_data:96 | Identificando dados pessoais no texto: Instituto de Previdência do Município
2025-04-01 10:19 | SUCCESS | document.py:clean_text:139 | Texto limpo com sucesso
2025-04-01 10:19 | DEBUG | document.py:_extract_key_content:185 | Match found for Exercício
2025-04-01 10:19 | INFO | document.py:clean_text:118 | Iniciando limpeza do texto
2025-04-01 10:19 | DEBUG | document.py:_is_there_personal_data:96 | Identificando dados pessoais no texto: 2020
2025-04-01 10:19 | SUCCESS | document.py:clean_text:139 | Texto limpo com sucesso
2025-04-01 10:19 | DEBUG | document.py:_extract_key_content:185 | Match found for Município
2025-04-01 10:19 | INFO | document.py:clean_text:118 | Iniciando limpeza do texto
2025-04-01 10:19 | DEBUG | document.py:_is_there_personal_data:96 | Identificando dados pessoais no texto: Redenção
2025-04-01 10:19 | SUCCESS | document.py:clean_text:139 | Texto limpo com sucesso
2025-04-01 10:19 | DEBUG | document.py:_extract_key_content:185 | Match found for Remetente
2025-04-01 10:19 | INFO | document.py:clean_text:118 | Iniciando limpeza do texto
2025-04-01 10:19 | DEBUG | document.py:_is_there_personal_data:96 | Identificando dados pessoais no texto: Wellington Gonçalves da Silva - CPF n. 626.220.052-53
2025-04-01 10:19 | SUCCESS | document.py:clean_text:139 | Texto limpo com sucesso
2025-04-01 10:19 | DEBUG | document.py:_extract_key_content:185 | Match found for Interessada
2025-04-01 10:19 | INFO | document.py:clean_text:118 | Iniciando limpeza do texto
2025-04-01 10:19 | DEBUG | document.py:_is_there_personal_data:96 | Identificando dados pessoais no texto: Eliana Marinho Silva - CPF n. 270.427.902-00 Membro
2025-04-01 10:19 | SUCCESS | document.py:clean_text:139 | Texto limpo com sucesso
2025-04-01 10:19 | DEBUG | document.py:_extract_key_content:185 | Match found for MPCTCM
2025-04-01 10:19 | INFO | document.py:clean_text:118 | Iniciando limpeza do texto
2025-04-01 10:19 | DEBUG | document.py:_is_there_personal_data:96 | Identificando dados pessoais no texto: Marcelo Fonseca Barros
2025-04-01 10:19 | SUCCESS | document.py:clean_text:139 | Texto limpo com sucesso
2025-04-01 10:19 | DEBUG | document.py:_extract_key_content:185 | Match found for Relator
2025-04-01 10:19 | INFO | document.py:clean_text:118 | Iniciando limpeza do texto
2025-04-01 10:19 | DEBUG | document.py:_is_there_personal_data:96 | Identificando dados pessoais no texto: Conselheiro Substituto Sérgio Dantas
2025-04-01 10:19 | SUCCESS | document.py:clean_text:139 | Texto limpo com sucesso
2025-04-01 10:19 | DEBUG | document.py:_extract_key_content:185 | Match found for EMENTA
2025-04-01 10:19 | INFO | document.py:clean_text:118 | Iniciando limpeza do texto
2025-04-01 10:19 | DEBUG | document.py:_is_there_personal_data:96 | Identificando dados pessoais no texto: APOSENTADORIA POR IDADE. REGISTRO DO ATO. ACORDAM os Membros integrantes da Câmara Especial de Julgamento do Tribunal de Contas dos Municípios do Estado do Pará, reunidos em sessão ordinária, por votação unânime, com fundamento no art. 75, inciso I do Regimento Interno (Ato nº 23/2020, com a alteração do Ato nº 29/2024 - RITCM/PA), conforme ata da sessão e nos termos do relatório e voto do Relator.
2025-04-01 10:19 | SUCCESS | document.py:clean_text:139 | Texto limpo com sucesso
2025-04-01 10:19 | DEBUG | document.py:_extract_key_content:185 | Match found for DECISÃO
2025-04-01 10:19 | INFO | document.py:clean_text:118 | Iniciando limpeza do texto
2025-04-01 10:19 | DEBUG | document.py:_is_there_personal_data:96 | Identificando dados pessoais no texto: I. Considerar legal e registrar a Portaria n. 30/2024, de 20/04/2020 do Instituto de Previdência do Município de Redenção do Pará, que concedeu aposentadoria por idade à Sra. Eliana Marinho Silva - CPF 270.427.902-00, no cargo de Agente Comunitário de Saúde com proventos proporcionais no valor de R$ 1.365,78 (Mil, trezentos e sessenta e cinco reais e setenta e oito centavos), com fundamento legal no art. 40, § 1º, III, “b” da Constituição Federal de 1988. 3ª Sessão Plenária Ordinária Virtual da Câmara Especial do Tribunal de Contas dos Municípios do Estado do Pará, de 17 a 21 de março de 2025. Download Anexo - Relatório e Voto do RelatorTerça-feira, 01 de abril de 2025 DOE TCMPA Nº 1.921 4 Consulta via leitora de QR Code/ Este Diário Oficial Eletrônico do TCMPA é GRATUITO e sua autenticidade poderá ser confirmada na página do Tribunal de Contas dos Municípios do Estado do Pará na Internet, no Endereço: diario-oficial-eletronico/
2025-04-01 10:19 | SUCCESS | document.py:clean_text:139 | Texto limpo com sucesso
2025-04-01 10:19 | DEBUG | acordao.py:_extract_data:120 | Extracted Acordao...) 46.902
2025-04-01 10:19 | SUCCESS | acordao.py:_extract_data:124 | Acordaos extraídos com sucesso: 46.902
2025-04-01 10:19 | WARNING | document.py:_cache_entry:445 | Arquivo /home/joaompessoa/diario_oficial_tcmpa/diarios/2025/04/acordao/1921_acordao_46902.json ja existe!
2025-04-01 10:19 | WARNING | document.py:_tokenize_and_store:547 | Documento com categoria 'acordao' e de '46.902' ja  Tokenizado
2025-04-01 10:19 | SUCCESS | acordao.py:_extract_data:130 | acordao:46.902 do dia 1/4/2025 tokenizado com sucesso 
2025-04-01 10:19 | WARNING | acordao.py:_extract_data:77 | Sem processo para acordao
2025-04-01 10:19 | INFO | document.py:_get_keys:151 | Extraindo chaves do texto
2025-04-01 10:19 | SUCCESS | document.py:_get_keys:153 | Chaves encontradas: ['nº', '', 'Natureza', '', 'Origem', '', 'Município', '', 'Interessado', '', 'Responsável', '', 'MPCM', '', 'Relatora', '', 'EMENTA', '', 'DECISÃO', '']
2025-04-01 10:19 | DEBUG | document.py:_get_keys:163 | Chaves filtradas: ['Natureza', 'Origem', 'Município', 'Interessado', 'Responsável', 'MPCM', 'Relatora', 'EMENTA', 'DECISÃO']
2025-04-01 10:19 | DEBUG | document.py:_extract_key_content:185 | Match found for Natureza
2025-04-01 10:19 | INFO | document.py:clean_text:118 | Iniciando limpeza do texto
2025-04-01 10:19 | DEBUG | document.py:_is_there_personal_data:96 | Identificando dados pessoais no texto: Aposentadoria
2025-04-01 10:19 | SUCCESS | document.py:clean_text:139 | Texto limpo com sucesso
2025-04-01 10:19 | DEBUG | document.py:_extract_key_content:185 | Match found for Origem
2025-04-01 10:19 | INFO | document.py:clean_text:118 | Iniciando limpeza do texto
2025-04-01 10:19 | DEBUG | document.py:_is_there_personal_data:96 | Identificando dados pessoais no texto: Instituto de Previdência do Município de Paragominas – IPMP
2025-04-01 10:19 | SUCCESS | document.py:clean_text:139 | Texto limpo com sucesso
2025-04-01 10:19 | DEBUG | document.py:_extract_key_content:185 | Match found for Município
2025-04-01 10:19 | INFO | document.py:clean_text:118 | Iniciando limpeza do texto
2025-04-01 10:19 | DEBUG | document.py:_is_there_personal_data:96 | Identificando dados pessoais no texto: Paragominas
2025-04-01 10:19 | SUCCESS | document.py:clean_text:139 | Texto limpo com sucesso
2025-04-01 10:19 | DEBUG | document.py:_extract_key_content:185 | Match found for Interessado
2025-04-01 10:19 | INFO | document.py:clean_text:118 | Iniciando limpeza do texto
2025-04-01 10:19 | DEBUG | document.py:_is_there_personal_data:96 | Identificando dados pessoais no texto: José Erivan de Sousa Ferreira – CPF Nº 251.567.05200
2025-04-01 10:19 | SUCCESS | document.py:clean_text:139 | Texto limpo com sucesso
2025-04-01 10:19 | DEBUG | document.py:_extract_key_content:185 | Match found for Responsável
2025-04-01 10:19 | INFO | document.py:clean_text:118 | Iniciando limpeza do texto
2025-04-01 10:19 | DEBUG | document.py:_is_there_personal_data:96 | Identificando dados pessoais no texto: Raulison Dias Pereira – Presidente – CPF Nº 033.568.922-15 Membro/
2025-04-01 10:19 | SUCCESS | document.py:clean_text:139 | Texto limpo com sucesso
2025-04-01 10:19 | DEBUG | document.py:_extract_key_content:185 | Match found for MPCM
2025-04-01 10:19 | INFO | document.py:clean_text:118 | Iniciando limpeza do texto
2025-04-01 10:19 | DEBUG | document.py:_is_there_personal_data:96 | Identificando dados pessoais no texto: Maria Regina Cunha
2025-04-01 10:19 | SUCCESS | document.py:clean_text:139 | Texto limpo com sucesso
2025-04-01 10:19 | DEBUG | document.py:_extract_key_content:185 | Match found for Relatora
2025-04-01 10:19 | INFO | document.py:clean_text:118 | Iniciando limpeza do texto
2025-04-01 10:19 | DEBUG | document.py:_is_there_personal_data:96 | Identificando dados pessoais no texto: Conselheira Substituta Adriana Oliveira (art.70, § 7º c/c o art. 110, III do RITCM/PAAto nº 23/2020 com as alterações até o Ato nº 29/2024)
2025-04-01 10:19 | SUCCESS | document.py:clean_text:139 | Texto limpo com sucesso
2025-04-01 10:19 | DEBUG | document.py:_extract_key_content:185 | Match found for EMENTA
2025-04-01 10:19 | INFO | document.py:clean_text:118 | Iniciando limpeza do texto
2025-04-01 10:19 | DEBUG | document.py:_is_there_personal_data:96 | Identificando dados pessoais no texto: APOSENTADORIA POR INVALIDEZ. REQUISITOS CONSTITUCIONAIS E LEGAIS ATENDIDOS. PROVENTOS INTEGRAIS. REGISTRO DO ATO. 1. Comprovada doença incapacitante por laudo médico. 2. Ato regularmente fundamentado no art. 40, §1º, I da Constituição Federal/88 e Legislação Municipal. ACORDAM os Membros integrantes da Câmara Especial de Julgamento do Tribunal de Contas dos Municípios do Estado do Pará, reunidos em sessão ordinária, por votação unânime, com fundamento no art. 75, inciso I do Regimento Interno (Ato nº 23/2020 com as alterações até o Ato nº 29/2024), conforme ata da sessão e nos termos do relatório e voto da Relatora.
2025-04-01 10:19 | SUCCESS | document.py:clean_text:139 | Texto limpo com sucesso
2025-04-01 10:19 | DEBUG | document.py:_extract_key_content:185 | Match found for DECISÃO
2025-04-01 10:19 | INFO | document.py:clean_text:118 | Iniciando limpeza do texto
2025-04-01 10:19 | DEBUG | document.py:_is_there_personal_data:96 | Identificando dados pessoais no texto: Considerar legal e registrar a Portaria nº 011/2020 de 09/03/2020 do Instituto de Previdência do Município de Paragominas – IPMP, que concedeu aposentadoria por invalidez ao Sr. José Erivan de Sousa Ferreira – CPF Nº 251.567.052-00, no cargo de Professor Nível I - Especialização, com fundamento no art. 40, §1º, I da Constituição Federal/88 e Legislação Municipal, com a percepção de proventos integrais no valor de R$3.425,77 (três mil, quatrocentos e vinte e cinco reais e setenta e sete centavos). Sessão do Plenário Virtual (Eletrônico) da Câmara Especial de Julgamento do Tribunal de Contas dos Municípios do Estado do Pará, de 17 a 21 de março de 2025. Download Anexo - Relatório e Voto do Relator
2025-04-01 10:19 | SUCCESS | document.py:clean_text:139 | Texto limpo com sucesso
2025-04-01 10:19 | DEBUG | document.py:_redact_personal_data:108 | Redigindo dados pessoais do texto: José Erivan de Sousa Ferreira – CPF Nº 251.567.05200
2025-04-01 10:19 | DEBUG | acordao.py:_extract_data:120 | Extracted Acordao...) 46.904
2025-04-01 10:19 | SUCCESS | acordao.py:_extract_data:124 | Acordaos extraídos com sucesso: 46.904
2025-04-01 10:19 | WARNING | document.py:_cache_entry:445 | Arquivo /home/joaompessoa/diario_oficial_tcmpa/diarios/2025/04/acordao/1921_acordao_46904.json ja existe!
2025-04-01 10:19 | WARNING | document.py:_tokenize_and_store:547 | Documento com categoria 'acordao' e de '46.904' ja  Tokenizado
2025-04-01 10:19 | SUCCESS | acordao.py:_extract_data:130 | acordao:46.904 do dia 1/4/2025 tokenizado com sucesso 
2025-04-01 10:19 | INFO | document.py:_get_keys:151 | Extraindo chaves do texto
2025-04-01 10:19 | SUCCESS | document.py:_get_keys:153 | Chaves encontradas: ['Município', '', 'Gestora', '', 'Exercício', '', 'Ordenador', '', 'CPF', '', 'Legal', '', 'Interessados', '', 'CPF', '', 'CPF', '', 'Assunto', '', 'A', '', 'Relator', '', 'DECISÃO', '', 'Endereço', '', 'Município', '', 'Gestora', '', 'Exercício', '', 'Ordenador', '', 'CPF', '', 'Legal', '', 'Interessada', '', 'CPF', '', 'Assunto', '', 'A', '', 'Relator', '', 'DECISÃO', '']
2025-04-01 10:19 | DEBUG | document.py:_get_keys:163 | Chaves filtradas: ['Município', 'Gestora', 'Exercício', 'Ordenador', 'Legal', 'Interessados', 'Assunto', 'Relator', 'DECISÃO', 'Interessada']
2025-04-01 10:19 | DEBUG | document.py:_extract_key_content:185 | Match found for Município
2025-04-01 10:19 | INFO | document.py:clean_text:118 | Iniciando limpeza do texto
2025-04-01 10:19 | DEBUG | document.py:_is_there_personal_data:96 | Identificando dados pessoais no texto: Ananindeua
2025-04-01 10:19 | SUCCESS | document.py:clean_text:139 | Texto limpo com sucesso
2025-04-01 10:19 | DEBUG | document.py:_extract_key_content:185 | Match found for Gestora
2025-04-01 10:19 | INFO | document.py:clean_text:118 | Iniciando limpeza do texto
